id,marginal
5985,9.90E-06
5986,8.41E-06
5987,6.96E-06
5988,5.71E-06
5989,4.74E-06
5990,4.11E-06
5991,3.81E-06
5992,3.77E-06
5993,3.89E-06
5994,4.08E-06
5995,4.22E-06
5996,4.24E-06
5997,4.10E-06
5998,3.80E-06
5999,3.35E-06
6000,2.82E-06
6001,2.26E-06
6002,1.72E-06
6003,1.25E-06
6004,2.60E-05
6005,3.78E-05
6006,5.24E-05
6007,6.90E-05
6008,8.65E-05
6009,0.000103204
6010,0.000117093
6011,0.000126414
6012,0.000129914
6013,0.000127201
6014,0.000118886
6015,0.000106516
6016,9.23E-05
6017,7.89E-05
6018,6.87E-05
6019,6.41E-05
6020,6.68E-05
6021,7.80E-05
6022,9.80E-05
6023,0.00012637
6024,0.000161452
6025,0.000200592
6026,0.000240142
6027,0.000275842
6028,0.00030343
6029,0.00031937
6030,0.000321538
6031,0.000309673
6032,0.000285429
6033,0.000252023
6034,0.000213547
6035,0.000174155
6036,0.000137337
6037,0.00010545
6038,7.96E-05
6039,5.97E-05
6040,4.52E-05
6041,3.47E-05
6042,2.73E-05
6043,2.20E-05
6044,1.82E-05
6045,1.55E-05
6046,1.36E-05
6047,1.23E-05
6048,1.16E-05
6049,1.10E-05
6050,1.06E-05
6051,1.01E-05
6052,9.46E-06
6053,8.57E-06
6054,7.51E-06
6055,6.37E-06
6056,5.27E-06
6057,4.30E-06
6058,3.55E-06
6059,3.06E-06
6060,2.81E-06
6061,2.77E-06
6062,2.85E-06
6063,2.97E-06
6064,3.07E-06
6065,3.09E-06
6066,2.99E-06
6067,2.76E-06
6068,2.44E-06
6069,2.05E-06
6070,1.64E-06
6071,1.25E-06
6072,9.08E-07
6073,2.32E-05
6074,3.38E-05
6075,4.69E-05
6076,6.18E-05
6077,7.74E-05
6078,9.23E-05
6079,0.000104756
6080,0.000113091
6081,0.000116215
6082,0.000113775
6083,0.000106313
6084,9.52E-05
6085,8.25E-05
6086,7.04E-05
6087,6.12E-05
6088,5.71E-05
6089,5.96E-05
6090,6.98E-05
6091,8.83E-05
6092,0.000114512
6093,0.000147269
6094,0.000184154
6095,0.00022184
6096,0.000256347
6097,0.000283595
6098,0.000300095
6099,0.000303631
6100,0.000293723
6101,0.000271743
6102,0.00024061
6103,0.00020417
6104,0.00016642
6105,0.000130793
6106,9.97E-05
6107,7.43E-05
6108,5.47E-05
6109,4.03E-05
6110,3.01E-05
6111,2.30E-05
6112,1.80E-05
6113,1.46E-05
6114,1.21E-05
6115,1.05E-05
6116,9.43E-06
6117,8.77E-06
6118,8.34E-06
6119,8.00E-06
6120,7.62E-06
6121,7.10E-06
6122,6.43E-06
6123,5.63E-06
6124,4.77E-06
6125,3.93E-06
6126,3.20E-06
6127,2.63E-06
6128,2.25E-06
6129,2.05E-06
6130,2.01E-06
6131,2.06E-06
6132,2.14E-06
6133,2.21E-06
6134,2.22E-06
6135,2.15E-06
6136,1.98E-06
6137,1.75E-06
6138,1.47E-06
6139,1.18E-06
6140,9.00E-07
6141,6.52E-07
6142,2.05E-05
6143,2.99E-05
6144,4.14E-05
6145,5.46E-05
6146,6.84E-05
6147,8.16E-05
6148,9.26E-05
6149,9.99E-05
6150,0.000102672
6151,0.000100506
6152,9.39E-05
6153,8.41E-05
6154,7.28E-05
6155,6.21E-05
6156,5.40E-05
6157,5.04E-05
6158,5.27E-05
6159,6.22E-05
6160,7.91E-05
6161,0.000103399
6162,0.000133886
6163,0.000168508
6164,0.000204242
6165,0.000237388
6166,0.000264063
6167,0.000280858
6168,0.000285503
6169,0.000277346
6170,0.000257505
6171,0.000228621
6172,0.000194296
6173,0.000158349
6174,0.00012413
6175,9.40E-05
6176,6.93E-05
6177,5.02E-05
6178,3.62E-05
6179,2.62E-05
6180,1.94E-05
6181,1.48E-05
6182,1.16E-05
6183,9.47E-06
6184,8.05E-06
6185,7.14E-06
6186,6.58E-06
6187,6.23E-06
6188,5.96E-06
6189,5.66E-06
6190,5.27E-06
6191,4.77E-06
6192,4.17E-06
6193,3.53E-06
6194,2.90E-06
6195,2.36E-06
6196,1.93E-06
6197,1.64E-06
6198,1.48E-06
6199,1.44E-06
6200,1.47E-06
6201,1.52E-06
6202,1.57E-06
6203,1.58E-06
6204,1.52E-06
6205,1.41E-06
6206,1.24E-06
6207,1.05E-06
6208,8.38E-07
6209,6.38E-07
6210,4.63E-07
6211,1.79E-05
6212,2.61E-05
6213,3.61E-05
6214,4.76E-05
6215,5.97E-05
6216,7.12E-05
6217,8.08E-05
6218,8.72E-05
6219,8.96E-05
6220,8.77E-05
6221,8.19E-05
6222,7.33E-05
6223,6.35E-05
6224,5.41E-05
6225,4.71E-05
6226,4.41E-05
6227,4.64E-05
6228,5.51E-05
6229,7.06E-05
6230,9.30E-05
6231,0.000121289
6232,0.000153635
6233,0.00018733
6234,0.000218949
6235,0.000244821
6236,0.000261649
6237,0.000267145
6238,0.000260528
6239,0.000242694
6240,0.000216028
6241,0.000183881
6242,0.000149883
6243,0.000117271
6244,8.84E-05
6245,6.46E-05
6246,4.61E-05
6247,3.25E-05
6248,2.30E-05
6249,1.65E-05
6250,1.21E-05
6251,9.24E-06
6252,7.35E-06
6253,6.13E-06
6254,5.36E-06
6255,4.89E-06
6256,4.60E-06
6257,4.38E-06
6258,4.15E-06
6259,3.86E-06
6260,3.49E-06
6261,3.05E-06
6262,2.58E-06
6263,2.12E-06
6264,1.71E-06
6265,1.39E-06
6266,1.18E-06
6267,1.06E-06
6268,1.02E-06
6269,1.03E-06
6270,1.07E-06
6271,1.10E-06
6272,1.11E-06
6273,1.07E-06
6274,9.87E-07
6275,8.71E-07
6276,7.33E-07
6277,5.87E-07
6278,4.47E-07
6279,3.24E-07
6280,1.54E-05
6281,2.25E-05
6282,3.11E-05
6283,4.10E-05
6284,5.14E-05
6285,6.13E-05
6286,6.96E-05
6287,7.51E-05
6288,7.72E-05
6289,7.56E-05
6290,7.06E-05
6291,6.32E-05
6292,5.47E-05
6293,4.66E-05
6294,4.07E-05
6295,3.82E-05
6296,4.05E-05
6297,4.85E-05
6298,6.28E-05
6299,8.34E-05
6300,0.000109451
6301,0.000139513
6302,0.000171087
6303,0.000201022
6304,0.000225873
6305,0.000242478
6306,0.000248577
6307,0.000243291
6308,0.000227332
6309,0.000202841
6310,0.000172924
6311,0.000141002
6312,0.000110173
6313,8.27E-05
6314,6.00E-05
6315,4.23E-05
6316,2.93E-05
6317,2.02E-05
6318,1.40E-05
6319,1.00E-05
6320,7.37E-06
6321,5.70E-06
6322,4.64E-06
6323,3.99E-06
6324,3.60E-06
6325,3.36E-06
6326,3.19E-06
6327,3.01E-06
6328,2.80E-06
6329,2.53E-06
6330,2.21E-06
6331,1.86E-06
6332,1.53E-06
6333,1.23E-06
6334,9.97E-07
6335,8.36E-07
6336,7.46E-07
6337,7.14E-07
6338,7.20E-07
6339,7.44E-07
6340,7.64E-07
6341,7.65E-07
6342,7.39E-07
6343,6.83E-07
6344,6.03E-07
6345,5.07E-07
6346,4.06E-07
6347,3.10E-07
6348,2.25E-07
6349,1.31E-05
6350,1.91E-05
6351,2.65E-05
6352,3.49E-05
6353,4.38E-05
6354,5.22E-05
6355,5.92E-05
6356,6.39E-05
6357,6.57E-05
6358,6.43E-05
6359,6.01E-05
6360,5.38E-05
6361,4.65E-05
6362,3.97E-05
6363,3.47E-05
6364,3.28E-05
6365,3.51E-05
6366,4.25E-05
6367,5.56E-05
6368,7.44E-05
6369,9.83E-05
6370,0.000126117
6371,0.000155499
6372,0.000183609
6373,0.000207238
6374,0.000223387
6375,0.000229852
6376,0.0002257
6377,0.000211482
6378,0.000189116
6379,0.000161463
6380,0.000131722
6381,0.000102828
6382,7.70E-05
6383,5.55E-05
6384,3.88E-05
6385,2.64E-05
6386,1.78E-05
6387,1.20E-05
6388,8.28E-06
6389,5.90E-06
6390,4.41E-06
6391,3.50E-06
6392,2.94E-06
6393,2.62E-06
6394,2.43E-06
6395,2.29E-06
6396,2.16E-06
6397,2.00E-06
6398,1.81E-06
6399,1.58E-06
6400,1.33E-06
6401,1.09E-06
6402,8.74E-07
6403,7.05E-07
6404,5.87E-07
6405,5.20E-07
6406,4.94E-07
6407,4.96E-07
6408,5.10E-07
6409,5.23E-07
6410,5.24E-07
6411,5.05E-07
6412,4.67E-07
6413,4.12E-07
6414,3.47E-07
6415,2.78E-07
6416,2.12E-07
6417,1.53E-07
6418,1.10E-05
6419,1.61E-05
6420,2.23E-05
6421,2.93E-05
6422,3.68E-05
6423,4.39E-05
6424,4.98E-05
6425,5.37E-05
6426,5.52E-05
6427,5.40E-05
6428,5.05E-05
6429,4.52E-05
6430,3.91E-05
6431,3.35E-05
6432,2.94E-05
6433,2.80E-05
6434,3.03E-05
6435,3.71E-05
6436,4.90E-05
6437,6.61E-05
6438,8.79E-05
6439,0.00011343
6440,0.000140565
6441,0.000166731
6442,0.000188964
6443,0.000204447
6444,0.000211065
6445,0.000207861
6446,0.000195255
6447,0.000174956
6448,0.000149581
6449,0.000122099
6450,9.53E-05
6451,7.12E-05
6452,5.11E-05
6453,3.54E-05
6454,2.38E-05
6455,1.57E-05
6456,1.04E-05
6457,6.90E-06
6458,4.74E-06
6459,3.42E-06
6460,2.63E-06
6461,2.16E-06
6462,1.89E-06
6463,1.73E-06
6464,1.63E-06
6465,1.53E-06
6466,1.42E-06
6467,1.28E-06
6468,1.11E-06
6469,9.36E-07
6470,7.65E-07
6471,6.13E-07
6472,4.92E-07
6473,4.07E-07
6474,3.58E-07
6475,3.38E-07
6476,3.37E-07
6477,3.46E-07
6478,3.54E-07
6479,3.54E-07
6480,3.41E-07
6481,3.15E-07
6482,2.78E-07
6483,2.34E-07
6484,1.87E-07
6485,1.43E-07
6486,1.04E-07
6487,9.16E-06
6488,1.33E-05
6489,1.85E-05
6490,2.44E-05
6491,3.05E-05
6492,3.64E-05
6493,4.13E-05
6494,4.46E-05
6495,4.58E-05
6496,4.49E-05
6497,4.19E-05
6498,3.75E-05
6499,3.25E-05
6500,2.79E-05
6501,2.46E-05
6502,2.36E-05
6503,2.59E-05
6504,3.22E-05
6505,4.29E-05
6506,5.84E-05
6507,7.82E-05
6508,0.000101441
6509,0.000126296
6510,0.000150428
6511,0.000171122
6512,0.000185761
6513,0.000192345
6514,0.00018992
6515,0.0001788
6516,0.000160501
6517,0.000137399
6518,0.000112223
6519,8.75E-05
6520,6.53E-05
6521,4.67E-05
6522,3.21E-05
6523,2.14E-05
6524,1.39E-05
6525,8.95E-06
6526,5.78E-06
6527,3.83E-06
6528,2.66E-06
6529,1.97E-06
6530,1.58E-06
6531,1.35E-06
6532,1.23E-06
6533,1.14E-06
6534,1.07E-06
6535,9.89E-07
6536,8.90E-07
6537,7.75E-07
6538,6.52E-07
6539,5.31E-07
6540,4.25E-07
6541,3.40E-07
6542,2.79E-07
6543,2.44E-07
6544,2.28E-07
6545,2.26E-07
6546,2.31E-07
6547,2.36E-07
6548,2.36E-07
6549,2.28E-07
6550,2.10E-07
6551,1.86E-07
6552,1.56E-07
6553,1.25E-07
6554,9.52E-08
6555,6.91E-08
6556,7.51E-06
6557,1.09E-05
6558,1.52E-05
6559,2.00E-05
6560,2.50E-05
6561,2.99E-05
6562,3.39E-05
6563,3.66E-05
6564,3.76E-05
6565,3.68E-05
6566,3.44E-05
6567,3.08E-05
6568,2.67E-05
6569,2.30E-05
6570,2.04E-05
6571,1.98E-05
6572,2.20E-05
6573,2.77E-05
6574,3.74E-05
6575,5.13E-05
6576,6.92E-05
6577,9.01E-05
6578,0.000112716
6579,0.000134757
6580,0.000153805
6581,0.000167459
6582,0.000173851
6583,0.000172055
6584,0.0001623
6585,0.000145923
6586,0.000125065
6587,0.000102212
6588,7.97E-05
6589,5.94E-05
6590,4.23E-05
6591,2.90E-05
6592,1.91E-05
6593,1.23E-05
6594,7.74E-06
6595,4.87E-06
6596,3.12E-06
6597,2.08E-06
6598,1.48E-06
6599,1.15E-06
6600,9.63E-07
6601,8.59E-07
6602,7.94E-07
6603,7.40E-07
6604,6.82E-07
6605,6.13E-07
6606,5.33E-07
6607,4.48E-07
6608,3.65E-07
6609,2.91E-07
6610,2.32E-07
6611,1.89E-07
6612,1.64E-07
6613,1.52E-07
6614,1.50E-07
6615,1.53E-07
6616,1.56E-07
6617,1.56E-07
6618,1.50E-07
6619,1.38E-07
6620,1.22E-07
6621,1.03E-07
6622,8.23E-08
6623,6.27E-08
6624,4.55E-08
6625,6.08E-06
6626,8.85E-06
6627,1.23E-05
6628,1.62E-05
6629,2.03E-05
6630,2.42E-05
6631,2.74E-05
6632,2.96E-05
6633,3.04E-05
6634,2.98E-05
6635,2.78E-05
6636,2.49E-05
6637,2.17E-05
6638,1.87E-05
6639,1.67E-05
6640,1.64E-05
6641,1.86E-05
6642,2.38E-05
6643,3.24E-05
6644,4.48E-05
6645,6.08E-05
6646,7.96E-05
6647,9.99E-05
6648,0.000119788
6649,0.000137125
6650,0.000149689
6651,0.000155762
6652,0.000154464
6653,0.000145957
6654,0.000131415
6655,0.000112749
6656,9.22E-05
6657,7.19E-05
6658,5.35E-05
6659,3.81E-05
6660,2.60E-05
6661,1.70E-05
6662,1.08E-05
6663,6.69E-06
6664,4.11E-06
6665,2.55E-06
6666,1.63E-06
6667,1.12E-06
6668,8.34E-07
6669,6.80E-07
6670,5.96E-07
6671,5.46E-07
6672,5.06E-07
6673,4.65E-07
6674,4.17E-07
6675,3.62E-07
6676,3.04E-07
6677,2.47E-07
6678,1.97E-07
6679,1.56E-07
6680,1.27E-07
6681,1.09E-07
6682,1.00E-07
6683,9.86E-08
6684,9.99E-08
6685,1.02E-07
6686,1.01E-07
6687,9.75E-08
6688,9.00E-08
6689,7.94E-08
6690,6.68E-08
6691,5.35E-08
6692,4.08E-08
6693,2.96E-08
6694,4.86E-06
6695,7.08E-06
6696,9.81E-06
6697,1.29E-05
6698,1.62E-05
6699,1.93E-05
6700,2.19E-05
6701,2.37E-05
6702,2.43E-05
6703,2.38E-05
6704,2.22E-05
6705,2.00E-05
6706,1.74E-05
6707,1.50E-05
6708,1.36E-05
6709,1.36E-05
6710,1.56E-05
6711,2.02E-05
6712,2.79E-05
6713,3.89E-05
6714,5.30E-05
6715,6.97E-05
6716,8.78E-05
6717,0.0001056
6718,0.000121198
6719,0.000132606
6720,0.000138265
6721,0.000137353
6722,0.000129984
6723,0.000117178
6724,0.000100628
6725,8.23E-05
6726,6.42E-05
6727,4.78E-05
6728,3.39E-05
6729,2.31E-05
6730,1.50E-05
6731,9.45E-06
6732,5.78E-06
6733,3.47E-06
6734,2.09E-06
6735,1.29E-06
6736,8.48E-07
6737,6.07E-07
6738,4.79E-07
6739,4.11E-07
6740,3.71E-07
6741,3.42E-07
6742,3.13E-07
6743,2.80E-07
6744,2.43E-07
6745,2.04E-07
6746,1.66E-07
6747,1.32E-07
6748,1.04E-07
6749,8.40E-08
6750,7.16E-08
6751,6.55E-08
6752,6.39E-08
6753,6.45E-08
6754,6.54E-08
6755,6.51E-08
6756,6.26E-08
6757,5.78E-08
6758,5.10E-08
6759,4.29E-08
6760,3.43E-08
6761,2.62E-08
6762,1.90E-08
6763,3.84E-06
6764,5.59E-06
6765,7.74E-06
6766,1.02E-05
6767,1.28E-05
6768,1.53E-05
6769,1.73E-05
6770,1.87E-05
6771,1.92E-05
6772,1.88E-05
6773,1.76E-05
6774,1.58E-05
6775,1.38E-05
6776,1.20E-05
6777,1.09E-05
6778,1.11E-05
6779,1.30E-05
6780,1.71E-05
6781,2.39E-05
6782,3.35E-05
6783,4.59E-05
6784,6.05E-05
6785,7.65E-05
6786,9.23E-05
6787,0.000106143
6788,0.000116366
6789,0.000121543
6790,0.000120926
6791,0.000114587
6792,0.000103408
6793,8.89E-05
6794,7.28E-05
6795,5.68E-05
6796,4.22E-05
6797,2.99E-05
6798,2.03E-05
6799,1.32E-05
6800,8.22E-06
6801,4.97E-06
6802,2.93E-06
6803,1.72E-06
6804,1.03E-06
6805,6.46E-07
6806,4.42E-07
6807,3.36E-07
6808,2.81E-07
6809,2.50E-07
6810,2.28E-07
6811,2.08E-07
6812,1.86E-07
6813,1.61E-07
6814,1.35E-07
6815,1.10E-07
6816,8.68E-08
6817,6.83E-08
6818,5.49E-08
6819,4.65E-08
6820,4.22E-08
6821,4.09E-08
6822,4.11E-08
6823,4.16E-08
6824,4.13E-08
6825,3.97E-08
6826,3.67E-08
6827,3.23E-08
6828,2.72E-08
6829,2.18E-08
6830,1.66E-08
6831,1.20E-08
